docId,filename,0 â fo faid,1 day water put,2 â tom ll,3 men â king,4 king george man,5 â œ man,6 god â thy,7 â 1 ft,8 â love iâ,9 oâ ye â
528,104184641.txt,1.8337731677766188E-4,9.566921931479627E-5,1.2866501283284715E-4,1.24582374747223E-4,1.4390255350203704E-4,2.2517780520879966E-4,0.0032341392620708577,0.03953031369525911,0.8574153058922737,0.09891886686801299
529,104184642.txt,1.9596351176332723E-4,1.022355246222425E-4,1.3749600113501984E-4,0.04031001490068986,0.05539699178653555,0.06217999236489038,1.080425685528852E-4,0.08074634180286691,0.760579022756168,2.4389878277587013E-4
530,104184643.txt,1.9178969286547123E-4,0.00501520251118234,1.345674793773057E-4,1.3029755156790222E-4,0.0476635675069973,0.060855623226647115,1.0574137426247278E-4,0.09049519923280075,0.5739878050732472,0.22142020635105206
531,104184644.txt,0.0019050811862886578,1.0415344831162506E-4,0.0035509582609198724,1.3563070778364308E-4,1.5666425706650693E-4,2.4514723819966017E-4,1.1006943154845334E-4,0.041330537267705504,0.483216891399858,0.46924486680231803
532,104184645.txt,1.6738263444075697E-4,8.732468249176511E-5,1.1744249063491153E-4,1.1371595165916413E-4,1.3135097039906668E-4,0.004495182884260505,9.228478094416528E-5,0.11615575591337109,0.7011258767501102,0.17751368294168834
533,104184647.txt,0.004419115471802679,8.65818713842801E-5,1.1644348801566303E-4,1.1274864814794184E-4,1.302336578935152E-4,2.0378880384746125E-4,9.149977768528013E-5,0.18463592388879688,0.6455417195089381,0.16466194488348812
534,104184648.txt,2.6050574844334095E-4,1.3590765760199548E-4,1.8278146967943805E-4,1.7698167552382654E-4,2.0442791432273048E-4,0.009221466986831434,1.4362730046705327E-4,0.10066464642606844,0.7062030465760806,0.1828066082449811
535,104184649.txt,0.009567497567413713,9.551958616518627E-5,1.284637720236017E-4,1.243875194609268E-4,1.4367748014540622E-4,2.2482561184444504E-4,1.009451604471944E-4,0.2553098481023505,0.41187898243037513,0.3224258527697738
536,104184650.txt,2.146486582442193E-4,1.1198369526854411E-4,0.10283536252124627,1.458274123009059E-4,1.6844226194333712E-4,0.00759820283273802,1.1834444159760107E-4,0.2498072758909665,0.47370368516390615,0.16529622712178843
537,104184651.txt,1.953096008684075E-4,1.0189437476839082E-4,1.3703719055165636E-4,0.0018011395412355785,1.5326623151817864E-4,0.08533081288837592,1.0768204116665846E-4,0.09048760309662703,0.5361371099437995,0.28554814509108867
538,104184652.txt,0.0016839469710047503,9.206373201645063E-5,0.08454272949528156,1.198872369279121E-4,1.3847929581720239E-4,0.00775409451542575,9.729301154735581E-5,0.33652169255743913,0.4859187479140295,0.08313106527051033
539,104184653.txt,2.397019227076239E-4,1.2505415727888703E-4,1.6818465611332083E-4,1.6284802988255308E-4,1.8810242925954322E-4,0.100630476809124,1.3215731430489406E-4,0.12129309811210326,0.6928073149106034,0.08425306165862247
540,104184654.txt,1.8659262450048764E-4,0.0016913317210709145,0.011288816377770888,1.2676678162312028E-4,1.464257172157391E-4,0.04167273742406423,1.028760213707777E-4,0.17411817620139372,0.5090204927220459,0.26164578440894426
541,104184655.txt,1.5832707372515322E-4,8.260033359549483E-5,1.1108873949406314E-4,1.0756380984336128E-4,0.012296960091840342,1.9441740992310526E-4,8.729208597459325E-5,0.14774228828243552,0.3385885535531098,0.5006309086200587
542,104184656.txt,1.715527370688748E-4,0.045520167645837724,0.0924472085883486,1.1654902445944101E-4,1.3462339485753605E-4,0.10572704661755089,9.458392630554831E-5,0.20844544238486645,0.5075606630785926,0.0397821626021123
543,104184657.txt,1.5642298130196737E-4,0.0027541230300976004,0.028171171535264612,0.06291039796916127,1.2275054969337686E-4,0.09239388386197954,8.624228321125255E-5,0.1686818785361262,0.45745231790668445,0.1872708113464797
544,104184658.txt,1.6318265965832834E-4,8.513352648819047E-5,0.03775258271405829,1.1086258439723705E-4,1.2805510422294393E-4,2.003798168480619E-4,8.996916586221585E-5,0.012872936682183546,0.6068630081196962,0.341733889626585
545,104184659.txt,0.0017229056741415978,9.419365871073313E-5,1.2668053940014646E-4,1.2266087015615123E-4,1.4168306284148292E-4,2.2170476026649478E-4,9.954391945563853E-5,0.1669362205006884,0.47094058466179445,0.3595938223525449
546,104184660.txt,1.3103414419178227E-4,6.836142276860561E-5,9.193890575036788E-5,8.90216147953303E-5,1.0282704685887599E-4,0.002399646126778739,7.224439580215098E-5,0.24988234988795693,0.04963104061623525,0.697531535838862
547,104184661.txt,1.811076496549861E-4,9.448511821905321E-5,0.003221330800974446,1.2304041456917393E-4,1.42121466831712E-4,2.2239077205650216E-4,9.985193405256476E-5,0.1519814728867499,0.3037607202449059,0.5401734787119857
548,104184662.txt,2.752042642310171E-4,0.17881640861891826,0.02605363611533744,0.03310038405217038,0.05898992045692915,0.04970806132900079,1.5173118361002142E-4,0.04757048964299897,0.588534933193958,0.016799231142846018
549,104184663.txt,1.743635754435041E-4,9.096668788016995E-5,0.001611857854933374,0.0016079758951230755,0.01503200166797541,2.1410939977015744E-4,9.613365459450011E-5,0.16270668700572197,0.4607647487892682,0.3577011554692896
550,104184664.txt,1.6619444231137493E-4,8.67047944084871E-5,1.1660880652249651E-4,1.1290872097362707E-4,0.0015501502172901838,2.0407812926475648E-4,9.162968281677612E-5,0.06848006102696552,0.6521371421778175,0.2770545220016293
551,104184665.txt,1.6595882531239946E-4,8.65818713842801E-5,1.1644348801566303E-4,1.1274864814794184E-4,1.302336578935152E-4,0.0016215076860108877,9.149977768528013E-5,0.32499009322297606,0.5548077110504789,0.11787722177209504
552,104184666.txt,2.04522986605328E-4,1.0670106207402948E-4,0.06304114860015189,1.3894826148306958E-4,1.604962955044983E-4,0.10158624140644719,1.1276175142051244E-4,0.04408864717004492,0.7903059804477123,2.5455201855624336E-4
553,104184667.txt,2.3163847260070146E-4,0.07927258538579102,0.04963236325179376,1.5736990543058424E-4,1.8177475972651537E-4,0.09130893867825916,1.277116098310831E-4,0.049933883027084625,0.43996159094742504,0.2891921439620575
554,104184668.txt,1.8195216012181713E-4,9.492570519286556E-5,1.276650647332934E-4,0.02654745280177188,1.4278418354483484E-4,2.234277869760052E-4,1.0031754665148787E-4,0.031451378025634025,0.3689052471427222,0.5722248495826516
555,104184669.txt,2.0779036790387966E-4,1.0840567758225618E-4,1.45794206299301E-4,1.41168045960949E-4,1.6306032316281804E-4,0.019780912244623198,1.1456319019225446E-4,0.22407493648312388,0.513595397939952,0.2416679715211994
556,104184670.txt,1.979517831089475E-4,0.001794294554305053,1.388910534931563E-4,1.344839354098567E-4,1.5533964374774266E-4,2.4307449165965206E-4,1.0913878254307108E-4,0.06296436563489848,0.4470018271105238,0.48726063301031025
557,104184671.txt,1.8659262450048764E-4,9.734666767703039E-5,1.3092100401370033E-4,0.0033147368884108882,1.464257172157391E-4,2.291260358232472E-4,0.004884831181552429,0.29526104025932887,0.574373879911195,0.12137509971028247
558,104184672.txt,2.2324510935938898E-4,0.003930653232189851,0.036391392616494156,1.5166764550502004E-4,0.024967388802383333,0.04795144223910516,1.230840109723527E-4,0.2407408688116536,0.6433353113574335,0.002184946174903636
559,104184673.txt,0.001972355936768449,1.0783145284875702E-4,0.005442020637098957,1.404202790046564E-4,1.621965928425919E-4,0.053223791227430046,1.139563491224494E-4,0.13637036636079136,0.5038122188467482,0.2986548423173445
560,104184674.txt,2.1308575405016344E-4,1.1116831729957517E-4,0.031094696460776988,1.4476561076830986E-4,0.034753012803267015,0.022105319487966426,1.1748274963255907E-4,0.32262088338202477,0.41928600126027077,0.16955358417394345
561,104184675.txt,0.0015881808955636896,8.682806696435433E-5,1.1677459511255916E-4,1.1306924896644537E-4,1.3060397734304495E-4,0.0058913689424842704,9.175995733355671E-5,0.0785296737290515,0.913244598696711,2.0714189046945437E-4
562,104184676.txt,1.6666768910205906E-4,8.695169054484447E-5,1.1694085579372839E-4,1.1323023407056271E-4,1.307899279448478E-4,0.014442403429619707,9.189060281338588E-5,0.13844000781678995,0.345035085876898,0.5013760318764229
563,104184677.txt,1.5600605261858758E-4,8.138944076981605E-5,0.0014421566011755455,0.0027713797306540963,1.2242337126574542E-4,0.03350897693820583,8.601241365313743E-5,0.10559554498835719,0.509540883200375,0.346695227262925
564,104184678.txt,2.240998676477909E-4,1.169144568322366E-4,1.5723761724413426E-4,1.5224834882904725E-4,0.08440920408257978,0.13428277750124049,0.002037949481065663,0.05788077074518486,0.7204598802353287,2.7891766404728455E-4
565,104184679.txt,2.2539434855358518E-4,0.028999376282628886,1.5814587790190056E-4,0.005929485086913952,0.015580494237845209,0.11195301361405466,1.2426897301393898E-4,0.10057506427062492,0.7361742285163316,2.805287921313288E-4
566,104184680.txt,0.0839983399623271,9.65769565508091E-5,1.298858237055285E-4,1.2576444836838265E-4,1.452679425697716E-4,2.2731435738279713E-4,1.0206259015469149E-4,0.016184665342151353,0.4243452550289837,0.4746448675478059
567,104184681.txt,1.440995165251488E-4,7.517771822517964E-5,1.01106104444723E-4,9.789793134772598E-5,1.1307989859792672E-4,0.006331865109139011,7.944786124984913E-5,0.011367531060257658,0.586364685397875,0.3953251094023378
568,104184682.txt,1.464430129924511E-4,7.640033660259667E-5,1.0275039725223949E-4,0.0013504932684599259,0.0013659221406788283,1.7982440158498825E-4,0.008837762457848041,0.03782346929169972,0.7034870356441725,0.24662989904870875
569,104184683.txt,1.857045934615149E-4,9.688337571857713E-5,1.3029792517803428E-4,1.2616347354975262E-4,1.4572884839715897E-4,2.2803557990521445E-4,1.0238641412939913E-4,0.10983355493087556,0.5541899329144414,0.33496131194434337
570,104184684.txt,1.265028270653326E-4,6.599740316371185E-5,8.875954863865249E-5,0.021699189226672494,9.927116483005217E-5,1.5533889060999673E-4,6.974609835450888E-5,0.29311291054044497,0.27377316157968457,0.41080912272053566
571,104184685.txt,1.4304301482454673E-4,0.02573575324190999,1.0036481971412186E-4,9.71801681417943E-5,0.0013342092396608234,0.04416615230863853,7.886536935436098E-5,0.10170910984404154,0.742142158150636,0.08449316384307827
572,104184686.txt,1.8778996207136428E-4,9.797132700063107E-5,1.317611049412806E-4,1.275802255134284E-4,1.473653096194276E-4,0.0018348097263355333,1.035361617480262E-4,0.11908799728344145,0.55399635172744,0.3242848371718889
573,104184687.txt,1.4481256413751673E-4,7.554972011509837E-5,1.0160640776362796E-4,9.83823596642573E-5,1.1363945184034158E-4,1.7782229521157855E-4,7.984099308774852E-5,0.22172652356407999,0.6362750420029925,0.14120678064110734
574,104184688.txt,1.743635754435041E-4,9.096668788016995E-5,1.2234060387752616E-4,0.026929769163072485,1.3682915741693207E-4,2.1410939977015744E-4,0.0015856509056503478,0.15525910075044275,0.5143873698272787,0.30109949992916735
575,104184689.txt,1.7753690686927464E-4,9.262223691679736E-5,0.0016411928761493877,1.2061453320242445E-4,1.3931938087150642E-4,2.1800608567554402E-4,9.788323988731686E-5,0.21874976945590538,0.4721836923565682,0.3065793629279542
576,104184690.txt,1.4165821127832363E-4,7.390407232841881E-5,9.939318500391505E-5,9.623936413517866E-5,1.1116412152653457E-4,0.03405754971565829,7.810187144228136E-5,0.05231931701999984,0.7797322167457267,0.13329045569290046
577,104184691.txt,2.041662760956824E-4,0.0018506245895729258,1.4325139551330567E-4,1.3870592048272206E-4,1.6021637237059592E-4,2.507055657522843E-4,1.1256508256443241E-4,0.1905169603073862,0.6319577338534966,0.17466507063676517
578,104184692.txt,1.7307458752431983E-4,0.15385491306186164,0.04447661471114885,0.032644713845155174,0.07849663301822464,0.026825633697957353,9.542298369271253E-5,0.062443974300256576,0.5815530315137417,0.01943598828043698
579,104184693.txt,2.3163847260070146E-4,1.2084739937519056E-4,0.01203528770824624,1.5736990543058424E-4,0.0021605682093869113,2.8443999388095794E-4,1.277116098310831E-4,0.040039915778782645,0.5309860896318033,0.41385613129066245
580,104184694.txt,2.570732120001547E-4,1.341168795081739E-4,0.002376445166379725,1.7464968840015727E-4,2.0173428368267592E-4,0.03325675409699157,1.4173480501911942E-4,0.07078930813709072,0.8879560827968418,0.004712100934085856
581,104184695.txt,1.3896751426251225E-4,7.25003170143009E-5,0.05589322945949206,9.441136583175992E-5,1.0905263806675077E-4,1.7064487804070084E-4,7.661838191828801E-5,0.571294212398415,0.34704739781805016,0.025102965228908397
582,104184696.txt,1.7205703810568813E-4,8.976335133720575E-5,0.01481885663109949,1.1689163510429992E-4,0.003074646015006448,2.1127709191175818E-4,0.005974115722955574,0.22816576891420776,0.6648529265585392,0.08252369704173249
583,104184697.txt,0.0018064933890451062,9.876351578892397E-5,1.32826515334945E-4,1.2861182963020193E-4,0.05351566095233861,0.058451119860712046,1.043733473719296E-4,0.2009101824534509,0.5794993292275721,0.10535263890875518
584,104184698.txt,0.003396216806599474,0.00972325186058496,1.317611049412806E-4,1.275802255134284E-4,1.473653096194276E-4,0.04354435870520096,1.035361617480262E-4,0.10625428990532901,0.760939883199503,0.07563175672096037
585,104184699.txt,1.7281907349580317E-4,9.016091049088747E-5,1.2125691824828205E-4,1.1740934460190951E-4,1.3561713306152877E-4,2.122128317276351E-4,9.528210852828101E-5,0.21146042979306606,0.48030449383024304,0.30729031805653656
586,104184700.txt,1.9116329605041574E-4,9.973121875788271E-5,1.341279737957877E-4,0.02789138956048616,1.5001248202837534E-4,2.347385827076091E-4,1.0539601649549379E-4,0.16041994554606123,0.6162049479723196,0.1945685473512974
587,104184701.txt,2.052401601122698E-4,1.0707521647179267E-4,1.4400487638653023E-4,1.3943549283845544E-4,1.6105908647977507E-4,2.52024239458243E-4,1.1315715803009419E-4,0.21080516816062062,0.5178117502958625,0.2702610853137397
588,104184702.txt,1.4097581581180144E-4,7.354806187579947E-5,9.89143884820769E-5,9.577576018879117E-5,1.1062862208823807E-4,0.001377410140438082,7.772563936566423E-5,2.824201586064282E-4,0.8193308635045083,0.1784117379086348
589,104184703.txt,0.0036290902160043257,1.0468907155045516E-4,0.001855007654302736,1.3632820709994544E-4,1.5746992426369667E-4,0.04995855278725729,1.1063547853372237E-4,0.04668572083681021,0.34513652474157636,0.5522259810826012
590,104184704.txt,0.0035679283637222708,1.0292472369779577E-4,0.16024400366555488,1.340306379660195E-4,0.023749322688093807,0.0541725560631678,1.087709145817454E-4,0.12679436749163223,0.49605480025437043,0.13507129519721298
591,104184705.txt,1.5811322180962737E-4,8.248876556643409E-5,1.1093869225845644E-4,1.0741852371992674E-4,1.240769401617234E-4,1.9415481089600641E-4,8.717418080931292E-5,3.16751926024394E-4,0.3718986498828703,0.6269202330558837
592,104184706.txt,1.751462254161481E-4,9.137500180467994E-5,1.2288974305429775E-4,0.025554443264266393,0.0076184588905278735,0.04510116381608586,9.656516101404432E-5,0.23824716936486695,0.6304076902972111,0.05258509823575264
593,104184707.txt,1.9629211197046907E-4,1.0240695763171365E-4,1.3772656045725075E-4,1.333563926179542E-4,1.540372421257893E-4,0.10588219828576587,1.0822373906818752E-4,0.13286389978158894,0.3812108438139741,0.37921101511479977
594,104184708.txt,1.9210443321471696E-4,0.0066645030085636485,1.347883140573322E-4,0.001771581576999909,0.001791821223072387,0.006800175042197842,1.0591490328047084E-4,0.02007768969318406,0.7997563764806163,0.16270504532481328
595,104184709.txt,1.5832707372515322E-4,8.260033359549483E-5,1.1108873949406314E-4,1.0756380984336128E-4,1.2424475719196595E-4,1.9441740992310526E-4,8.729208597459325E-5,0.0016697042666550131,0.6807771068493362,0.31668765467426097
596,104184710.txt,1.7180451751699517E-4,8.96316095928849E-5,1.2054506434875508E-4,1.1672007836454198E-4,1.3482097572545954E-4,0.016355185846754827,9.472274299688817E-5,0.022359023888485596,0.746065901443141,0.214491643833073
597,104184711.txt,2.240998676477909E-4,1.169144568322366E-4,1.5723761724413426E-4,1.5224834882904725E-4,1.7585895442611256E-4,0.002189577186635859,1.2355527360762505E-4,0.03682243446314645,0.8831833878692619,0.07685468596236879
598,104184712.txt,1.8309050221313424E-4,9.551958616518627E-5,0.05643490616322708,1.243875194609268E-4,0.02986096651994724,2.2482561184444504E-4,1.009451604471944E-4,0.24592544103714994,0.5933108523575863,0.07373906554195847
599,104184713.txt,1.273284212157602E-4,6.642812136392433E-5,0.03163307439916701,0.003349649090956052,9.991903725228268E-5,1.5635267727703533E-4,7.020128162710793E-5,2.5508001289289777E-4,0.8466102701585516,0.11763169679969626
600,104184714.txt,1.996397589665789E-4,0.005220477730277862,1.400754062757145E-4,1.3563070778364308E-4,1.5666425706650693E-4,2.4514723819966017E-4,1.1006943154845334E-4,0.10784275293326659,0.4337590900075178,0.45219045252909723
601,104184715.txt,2.2030412714384146E-4,1.1493419265826202E-4,1.545743707247027E-4,0.028379200664421296,1.728803049369192E-4,2.7052200730386913E-4,1.2146252914761449E-4,0.02867087148074469,0.8268209639296195,0.1150742863932993
602,104184716.txt,1.8659262450048764E-4,0.02081915236179752,1.3092100401370033E-4,0.039976393116470214,1.464257172157391E-4,0.11021409472000124,1.028760213707777E-4,0.08166704310454845,0.6971107290225241,0.0496457723075577
603,104184717.txt,2.0742217927101152E-4,1.0821359101622911E-4,0.10291709800639344,1.4091790698496397E-4,1.6277139274671653E-4,0.07290356653490436,0.012517824588742022,0.11027478979382419,0.700509235613962,2.581603921551353E-4
604,104184718.txt,1.8395365018034518E-4,0.018953266299651883,0.058272399968412054,1.2497392254176017E-4,1.4435482235279789E-4,0.13536984306890823,1.0142104864994973E-4,0.16379842082336657,0.5898221465403887,0.03322921985554772
605,104184719.txt,1.8195216012181713E-4,9.492570519286556E-5,1.276650647332934E-4,1.2361415575650006E-4,1.4278418354483484E-4,0.006440801586038449,1.0031754665148787E-4,0.17911400575336706,0.7217412102395158,0.09193272360507788
606,104184720.txt,1.8629567198383344E-4,9.71917454874102E-5,0.0017221609585800692,0.001718013347419686,1.4619268825574397E-4,0.03364917587369312,0.008059953842384391,0.08153707422693325,0.6164288979030923,0.25645504374217015
607,104184721.txt,1.8195216012181713E-4,9.492570519286556E-5,1.276650647332934E-4,1.2361415575650006E-4,1.4278418354483484E-4,0.011103831935335281,1.0031754665148787E-4,0.16823360160500778,0.556980804564361,0.2629105030792951
608,104184722.txt,1.8869809813672417E-4,9.844510789093568E-5,1.3239829028435752E-4,0.1677732082386333,1.4807795555093632E-4,0.0018436827079751229,1.0403685369937017E-4,0.0680808162486661,0.3132677700499985,0.4483628664491647
609,104184723.txt,1.8195216012181713E-4,9.492570519286556E-5,1.276650647332934E-4,1.2361415575650006E-4,1.4278418354483484E-4,2.234277869760052E-4,1.0031754665148787E-4,0.01901663042750914,0.28807938775491043,0.6919092952146036
610,104184724.txt,1.8961506021936817E-4,9.892349337573469E-5,0.03576874055694407,1.2882015564993907E-4,1.4879752756494395E-4,2.32837429650584E-4,0.0017243469067265425,0.1736989412561321,0.6112142902496784,0.17679468736405818
611,104184725.txt,2.017037222706111E-4,1.0523023229702147E-4,1.4152356720241083E-4,1.3703291746980194E-4,1.5828392080138886E-4,2.476816777639438E-4,1.1120737756074903E-4,4.0407779807580463E-4,0.5157817678026193,0.48271149098393895
612,104184726.txt,1.857045934615149E-4,9.688337571857713E-5,1.3029792517803428E-4,1.2616347354975262E-4,1.4572884839715897E-4,0.022437621085406062,1.0238641412939913E-4,0.04955039427308754,0.7953225755455935,0.1319022444654784
613,104184727.txt,2.04522986605328E-4,1.0670106207402948E-4,1.4350167817153004E-4,1.3894826148306958E-4,1.604962955044983E-4,0.10508055512433499,1.1276175142051244E-4,0.01962845114483033,0.6977066669236857,0.17671739477189002
614,104184728.txt,1.6093916254089594E-4,8.396307846587598E-5,1.1292148765999668E-4,1.0933840352503483E-4,1.262945540652359E-4,0.00982149050317012,8.873223563511756E-5,0.09793590698065271,0.5242783764453213,0.3672820371489638
615,104184729.txt,0.0029594400492546622,8.537154290058426E-5,1.1481572381938303E-4,1.1117253413966425E-4,1.2841312083230035E-4,2.0094003897311286E-4,9.022070176079696E-5,0.03527533616014804,0.4715654194207724,0.48946887070739903
616,104184730.txt,0.001559359637846581,0.02800423603831985,1.146554469034658E-4,1.1101734293140571E-4,1.282338626411254E-4,2.0065953688977835E-4,9.009475824584028E-5,0.019870652565072845,0.8198944339305068,0.13002665688064233
617,104184731.txt,1.7410424416833332E-4,9.083139295342838E-5,0.007558668092637776,1.1828246030211042E-4,1.3662565115260354E-4,2.1379095445537647E-4,9.599067482840272E-5,0.031582126790128444,0.7352303020162478,0.22479927772312563
618,104184732.txt,2.0632540080124925E-4,1.0764139407384145E-4,0.005432428781030737,1.4017278065889672E-4,1.6191071256446582E-4,0.06723041462780224,1.1375549488617715E-4,0.09911636901711511,0.7479192496319361,0.07957173215913105
619,104184733.txt,1.733308582296108E-4,9.042791213973356E-5,0.010486482176847245,1.1775703950015277E-4,1.3601874832852264E-4,0.0031742316109086718,9.556427604349432E-5,0.16470440131947295,0.6579295877977882,0.1630921982607414
620,104184734.txt,1.9210443321471696E-4,1.0022221655062502E-4,0.051007964452158265,1.305113789966531E-4,1.5075102506913112E-4,0.03141622801224668,1.0591490328047084E-4,0.09556691880133383,0.8194492188566553,0.0018801659204942128
621,104184735.txt,1.8453361770123634E-4,9.62724695345902E-5,1.2947632077313468E-4,1.2536793927348322E-4,1.4480994302241526E-4,2.2659768258898348E-4,1.0174080807899082E-4,0.035050387994078294,0.8391758725093029,0.12476494071564592
622,104184736.txt,1.8223541654784357E-4,9.507348203691606E-5,1.2786380900728597E-4,1.2380659372449352E-4,1.4300646470652559E-4,0.06249430338872035,0.0063275264950747685,0.13736023759526,0.6652645521972572,0.12788139455766454
623,104184737.txt,1.992998647208243E-4,1.0397612312379741E-4,1.39836922594852E-4,1.353997913701896E-4,1.5639753023930595E-4,2.4472986574811036E-4,0.0035149577316617494,0.20981141748927995,0.6151921485550711,0.1705018361261901
624,104184738.txt,2.1425578675778753E-4,1.1177873148644482E-4,1.503306081532795E-4,1.4556050435607278E-4,1.6813396203422558E-4,2.6309495996115615E-4,0.0037787282759699082,0.34452566502489207,0.635733384794908,0.014909067351480941
625,104184739.txt,0.006150755893688259,9.123849049126402E-5,1.227061497311967E-4,1.1881259087472884E-4,1.3723799413646522E-4,0.004696652643206246,9.642089576972263E-5,0.3006378847341248,0.2992989904431582,0.3886493001648191
626,104184740.txt,2.081598659813903E-4,1.0859844729464443E-4,1.4605346123726184E-4,1.4141907454381686E-4,1.6335028114563847E-4,0.021594312405359868,1.1476690934900145E-4,0.10711052613713727,0.4611619289439215,0.4092508844740296
627,104184741.txt,1.7807705937080564E-4,9.290403822701645E-5,1.249461358242071E-4,1.2098150051631517E-4,1.397432573117156E-4,2.1866936484720006E-4,9.818104769424246E-5,0.35936939466988677,0.5177362629032822,0.12192084002303945
628,104184742.txt,1.9178969286547123E-4,1.0005801432524448E-4,1.345674793773057E-4,0.11645538397718584,1.5050403737870975E-4,2.3550776540960598E-4,1.0574137426247278E-4,0.026598320773658507,0.8426823709014352,0.01334575598410167
629,104184743.txt,1.899226978590509E-4,9.908399006822353E-5,1.3325751945052157E-4,0.013108489305047199,1.4903894151232632E-4,0.03430429807956068,1.0471202479759545E-4,0.1123283203667502,0.4288710696080534,0.41071180746690084
630,104184744.txt,2.2714376662540602E-4,0.00205889948097104,1.5937334105064845E-4,1.5431630450527586E-4,0.002118644608649374,2.789207287703061E-4,1.2523349758410815E-4,0.0897133044774787,0.7535304915824239,0.15163367221194116
631,104184745.txt,0.0018271775778789389,9.989434927154809E-5,1.343473671365562E-4,1.300844236548842E-4,1.502578576846071E-4,0.02313494488506375,1.0556841292785802E-4,0.04454753141084699,0.5256135860286812,0.40425660768685356
632,104184746.txt,0.001821219634155449,9.956862016975743E-5,1.339092958387857E-4,0.044149596377607896,1.4976790647738166E-4,0.011646931904818922,1.0522418220238444E-4,0.04440227367105231,0.7407386434970991,0.156752864910578
633,104184747.txt,1.611607324303731E-4,0.012474655172925307,1.130769501412561E-4,1.0948893306428537E-4,1.264684276578656E-4,0.12272693127228393,8.885439602996699E-5,0.07741977751941773,0.7865790038134826,2.005827825667269E-4
634,104184748.txt,0.004143052345427209,8.117308262229897E-5,0.0014383229057021694,1.0570521502180276E-4,1.2209793231974305E-4,0.006836826413351347,8.57837662228879E-5,0.03885715616235897,0.719521800188956,0.22880808198801755
635,104184749.txt,3.0535510335907287E-4,1.5930587744159873E-4,2.1424960830846015E-4,2.0745130633458535E-4,2.3962276180279323E-4,0.2507933318366065,0.12798606508661795,6.117250411026342E-4,0.6191028443715806,3.8004900684585166E-4
636,104184750.txt,2.240998676477909E-4,1.169144568322366E-4,1.5723761724413426E-4,1.5224834882904725E-4,1.7585895442611256E-4,0.0060183656015519345,1.2355527360762505E-4,0.0061921271438178434,0.986560675071996,2.7891766404728455E-4
637,104184751.txt,1.2802469312396853E-4,6.679137125251268E-5,8.982735200389464E-5,8.69770622448729E-5,1.0046542601662696E-4,0.055934020065985406,7.058516434434002E-5,0.09868614381725706,0.1086426326963979,0.7361945323513733
638,104184752.txt,1.2887033743401227E-4,6.723254976020114E-5,9.042069057987415E-5,8.755157373946774E-5,1.0112903249592399E-4,0.22914273882316946,7.105140207664603E-5,0.0035608299229889276,0.7236551895473838,0.043094986120371666
639,104184753.txt,2.0927628711105305E-4,1.0918089194907723E-4,1.468367878858303E-4,1.421775456458889E-4,0.025192899636883544,0.2898744852739423,0.223585679412931,0.011145822349679401,0.4457576490230256,0.0038359927909463374
640,104184754.txt,0.0059207742890319895,8.78270115100986E-5,1.1811807020013743E-4,0.5221472835044173,0.0015702137569799746,0.011711577101116531,9.281564257567682E-5,0.006089679269065863,0.44342354312982407,0.008838168225278342
641,104184755.txt,9.671553093667207E-5,5.0457163966173614E-5,6.785956544554693E-5,6.570633015444404E-5,7.589603834135577E-5,0.1529660435951028,5.332316351818711E-5,0.005977163160276862,0.0638970293874265,0.7767498060648316
642,104184756.txt,1.828045834423996E-4,9.537042035741739E-5,0.004813139228327206,1.2419327275654232E-4,1.4345310974929682E-4,0.004909350587055616,1.007875219250548E-4,0.0066127181347378815,0.5455355624005651,0.43748262074108346
643,104184757.txt,2.0560063629102528E-4,1.0726327939696313E-4,0.003656983366776248,1.3968039214867718E-4,1.6134196466509863E-4,0.021328820278958542,0.015920620948180378,0.05310276806110501,0.787444721349773,0.11793219972270506
644,104184758.txt,2.041662760956824E-4,1.0651496372457791E-4,1.4325139551330567E-4,1.3870592048272206E-4,1.6021637237059592E-4,2.507055657522843E-4,1.1256508256443241E-4,0.019594216974248138,0.8325303408260566,0.1467593166231916
645,104184759.txt,1.99980814532352E-4,1.043313793681692E-4,0.039432478016274454,0.034302960944900464,1.5693189522188652E-4,0.04466279412793946,1.102574692041057E-4,0.09606850214543164,0.7744627348765871,0.010499028330540288
646,104184760.txt,0.0014133592850871556,7.727032543524144E-5,1.0392044050249691E-4,1.0062296639567416E-4,1.1622753085793092E-4,0.001447120795503563,8.165932990306693E-5,0.0015619621186624471,0.7279460430786994,0.26715181412895306
647,104184761.txt,3.227154471648055E-5,0.07197002295507378,2.26430334353522E-5,0.06480736082315336,2.5324602692204005E-5,0.47669502910279504,0.22745602631584697,0.12219208977967143,0.03675906625054251,4.016559207283839E-5
648,104184762.txt,0.008801902541746705,1.0504922481112992E-4,1.412801312189056E-4,0.13946563871059697,0.05864172290406789,0.44059519915927914,0.09643712873395932,0.17929473479557734,0.07626673249550278,2.5061130323978504E-4
649,104184763.txt,6.008643422919776E-4,0.02073620160798728,2.3311394462910572E-5,0.5040870950315092,0.0011613525743219427,0.14933017770181461,1.8317790434131235E-5,0.314823065609308,0.009178262776291237,4.1351171578647E-5
650,104184764.txt,3.328078786427908E-5,1.7362818090622092E-5,2.3351159635717562E-5,2.2610209694678646E-5,2.611659086513998E-5,0.14048717255067933,0.7554147734217093,6.667218297728595E-5,0.10386723856901915,4.1421709464581385E-5
